fecha,proveedor_id,score_cumplimiento,is_outlier,year,month,quarter,day_of_week,day_of_month,week_of_year,is_month_start,is_month_end,is_quarter_start,is_quarter_end,risk_target,categoria_gasto_Logística,categoria_gasto_Materiales,categoria_gasto_Servicios,categoria_gasto_Tecnología,método_pago_Cheque,método_pago_Efectivo,método_pago_Transferencia,indicadores_economicos_encoded,estacionalidad_encoded,monto_scaled,tiempo_procesamiento_scaled
2021-03-06,1082,0.33,False,2021,3,1,5,6,9,0,0,0,0,1,False,False,False,True,False,True,False,1,0,1.326215033867746,1.156045218518578
2021-03-06,1094,0.28,False,2021,3,1,5,6,9,0,0,0,0,1,True,False,False,False,False,True,False,1,0,2.079223424521965,-0.38477741390588716
2021-03-06,1094,0.56,False,2021,3,1,5,6,9,0,0,0,0,0,False,False,True,False,False,True,False,1,0,1.6132191474869486,-0.7699830720120036
2021-03-03,1008,0.73,False,2021,3,1,2,3,9,0,0,0,0,0,False,True,False,False,False,False,True,2,0,1.4136547276489617,0.3856339023063455
2021-03-20,1052,0.53,False,2021,3,1,5,20,11,0,0,0,0,0,False,False,True,False,False,True,False,0,0,0.8368966749853185,1.156045218518578
2021-03-28,1076,0.93,False,2021,3,1,6,28,12,0,0,0,0,0,False,True,False,False,False,False,True,2,0,1.452667380583974,1.5412508766246944
2021-03-13,1077,0.95,False,2021,3,1,5,13,10,0,0,0,0,0,False,False,True,False,False,True,False,2,0,2.004288700541978,0.3856339023063455
2021-04-22,1009,0.11,False,2021,4,2,3,22,16,0,0,0,0,1,False,True,False,False,False,True,False,2,0,-0.05721659037148493,0.3856339023063455
2021-04-08,1005,0.02,False,2021,4,2,3,8,14,0,0,0,0,1,False,False,True,False,False,False,True,2,0,-0.4149950292725465,1.5412508766246944
2021-04-16,1061,0.8,False,2021,4,2,4,16,15,0,0,0,0,0,False,True,False,False,False,True,False,1,0,-0.11741161610667729,1.156045218518578
2021-04-19,1004,0.14,False,2021,4,2,0,19,16,0,0,0,0,1,False,False,True,False,False,False,True,1,0,0.4991753200937056,-0.38477741390588716
2021-04-05,1069,0.78,False,2021,4,2,0,5,14,0,0,0,0,0,False,True,False,False,False,False,True,2,0,0.40053028581886696,0.0004282442002291439
2021-04-08,1062,0.8,False,2021,4,2,3,8,14,0,0,0,0,0,False,False,True,False,True,False,False,1,0,-0.1233629673872369,0.7708395604124618
2021-04-15,1055,0.54,False,2021,4,2,3,15,15,0,0,0,0,0,False,False,True,False,True,False,False,1,0,0.12542095019183477,1.156045218518578
2021-04-21,1058,0.31,False,2021,4,2,2,21,16,0,0,0,0,1,False,False,False,True,False,True,False,0,0,0.37525091087215007,0.0004282442002291439
2021-04-09,1062,0.15,False,2021,4,2,4,9,14,0,0,0,0,1,False,True,False,False,False,False,True,0,0,-0.015636377097057206,1.5412508766246944
2021-04-15,1088,0.74,False,2021,4,2,3,15,15,0,0,0,0,0,False,False,False,True,False,False,True,2,0,-0.42317318442772284,-0.38477741390588716
2021-04-09,1058,0.6,False,2021,4,2,4,9,14,0,0,0,0,0,False,False,False,True,True,False,False,2,0,-0.36872347118042076,-0.38477741390588716
2021-04-22,1050,0.66,False,2021,4,2,3,22,16,0,0,0,0,0,False,True,False,False,True,False,False,0,0,0.050906228366135474,1.156045218518578
2021-04-01,1049,0.01,False,2021,4,2,3,1,13,1,0,1,0,1,False,False,True,False,False,True,False,1,0,0.49283566493465425,-1.5403943882242361
2021-04-26,1003,0.93,False,2021,4,2,0,26,17,0,0,0,0,0,False,False,False,True,False,False,True,2,0,0.22690298015034882,1.156045218518578
2021-04-15,1047,0.07,False,2021,4,2,3,15,15,0,0,0,0,1,False,True,False,False,True,False,False,2,0,-0.37218650781105245,0.0004282442002291439
2021-04-10,1031,0.37,False,2021,4,2,5,10,14,0,0,0,0,1,False,False,True,False,False,True,False,2,0,-0.25815988520656563,-1.5403943882242361
2021-04-22,1050,0.4,False,2021,4,2,3,22,16,0,0,0,0,1,False,False,False,True,False,False,True,1,0,0.3021071394745953,-0.38477741390588716
2021-04-18,1051,0.0,False,2021,4,2,6,18,15,0,0,0,0,1,False,False,False,True,False,False,True,0,0,0.3696086177805941,-1.1551887301181198
2021-04-06,1098,0.5,False,2021,4,2,1,6,14,0,0,0,0,0,False,False,False,True,True,False,False,2,0,0.15420298461392792,-0.38477741390588716
2021-04-03,1073,0.75,False,2021,4,2,5,3,13,0,0,0,0,0,False,False,True,False,False,True,False,0,0,0.17994198455967633,1.156045218518578
2021-04-15,1033,0.82,False,2021,4,2,3,15,15,0,0,0,0,0,False,False,False,True,True,False,False,0,0,-0.4131803029832681,0.0004282442002291439
2021-04-12,1035,0.88,False,2021,4,2,0,12,15,0,0,0,0,0,False,False,True,False,False,True,False,1,0,0.35718289366885364,-1.5403943882242361
2021-04-19,1069,0.49,False,2021,4,2,0,19,16,0,0,0,0,1,True,False,False,False,False,False,True,1,0,0.3184238269402037,0.7708395604124618
2021-04-10,1042,0.63,False,2021,4,2,5,10,14,0,0,0,0,0,False,False,False,True,False,True,False,1,0,-0.1910784090548537,-1.5403943882242361
2021-04-21,1015,0.08,False,2021,4,2,2,21,16,0,0,0,0,1,True,False,False,False,False,True,False,1,0,0.2417932452051706,1.5412508766246944
2021-04-14,1058,0.49,False,2021,4,2,2,14,15,0,0,0,0,1,False,True,False,False,False,True,False,1,0,-0.23361749517208835,-0.7699830720120036
2021-04-23,1052,0.15,False,2021,4,2,4,23,16,0,0,0,0,1,False,False,False,True,False,True,False,1,0,-0.40163420602484606,-0.7699830720120036
2021-04-09,1018,0.37,False,2021,4,2,4,9,14,0,0,0,0,1,False,True,False,False,False,True,False,2,0,-0.24681982704081262,0.3856339023063455
2021-04-15,1097,0.33,False,2021,4,2,3,15,15,0,0,0,0,1,False,True,False,False,True,False,False,0,0,-0.26849352311581925,0.3856339023063455
2021-04-28,1088,0.42,False,2021,4,2,2,28,17,0,0,0,0,1,False,True,False,False,False,True,False,1,0,-0.11530368076629284,0.3856339023063455
2021-04-10,1094,0.57,False,2021,4,2,5,10,14,0,0,0,0,0,True,False,False,False,False,True,False,2,0,-0.03761120679211888,-1.5403943882242361
2021-04-07,1040,0.9,False,2021,4,2,2,7,14,0,0,0,0,0,False,False,True,False,False,False,True,0,0,0.04912320035265229,0.0004282442002291439
2021-04-13,1080,0.39,False,2021,4,2,1,13,15,0,0,0,0,1,True,False,False,False,False,True,False,1,0,0.018518515072331737,0.3856339023063455
2021-04-28,1046,0.98,False,2021,4,2,2,28,17,0,0,0,0,0,True,False,False,False,False,False,True,1,0,-0.17987306856123061,1.156045218518578
2021-04-16,1093,0.76,False,2021,4,2,4,16,15,0,0,0,0,0,False,True,False,False,True,False,False,2,0,-0.41237992151943803,-1.5403943882242361
2021-04-04,1053,0.51,False,2021,4,2,6,4,13,0,0,0,0,0,False,False,False,True,True,False,False,0,0,0.14208631869119112,0.0004282442002291439
2021-04-08,1054,0.64,False,2021,4,2,3,8,14,0,0,0,0,0,False,False,True,False,False,True,False,1,0,-0.05946716795294826,-0.7699830720120036
2021-04-13,1094,0.1,False,2021,4,2,1,13,15,0,0,0,0,1,False,True,False,False,True,False,False,0,0,-0.15292160956631348,-1.1551887301181198
2021-04-19,1018,0.84,False,2021,4,2,0,19,16,0,0,0,0,0,False,False,True,False,False,True,False,2,0,0.3941589323840204,1.156045218518578
2021-04-12,1061,0.58,False,2021,4,2,0,12,15,0,0,0,0,0,True,False,False,False,True,False,False,1,0,0.27844437659343607,0.7708395604124618
2021-04-19,1098,0.99,False,2021,4,2,0,19,16,0,0,0,0,0,False,False,True,False,False,True,False,0,0,0.3853309625750415,0.7708395604124618
2021-04-10,1092,0.64,False,2021,4,2,5,10,14,0,0,0,0,0,False,False,True,False,False,True,False,2,0,0.036071435293955165,0.0004282442002291439
2021-04-23,1058,0.83,False,2021,4,2,4,23,16,0,0,0,0,0,False,False,False,True,False,False,True,2,0,-0.31440847560524854,1.5412508766246944
2021-04-10,1064,0.8,False,2021,4,2,5,10,14,0,0,0,0,0,False,True,False,False,False,False,True,1,0,0.22980337238561507,0.0004282442002291439
2021-04-01,1067,0.35,False,2021,4,2,3,1,13,1,0,1,0,1,False,False,True,False,False,False,True,0,0,-0.24206508567152413,-1.1551887301181198
2021-04-27,1027,0.26,False,2021,4,2,1,27,17,0,0,0,0,1,False,False,True,False,False,False,True,1,0,-0.01567599994180142,-0.7699830720120036
2021-04-22,1017,0.43,False,2021,4,2,3,22,16,0,0,0,0,1,True,False,False,False,False,True,False,1,0,-0.37788427288524984,-0.38477741390588716
2021-04-13,1025,0.47,False,2021,4,2,1,13,15,0,0,0,0,1,True,False,False,False,True,False,False,0,0,0.3540764626409184,0.0004282442002291439
2021-04-09,1018,0.24,False,2021,4,2,4,9,14,0,0,0,0,1,False,False,True,False,False,True,False,0,0,-0.3192107643882299,-0.7699830720120036
2021-04-01,1054,0.89,False,2021,4,2,3,1,13,1,0,1,0,0,False,True,False,False,False,False,True,0,0,0.4289715637761612,0.7708395604124618
2021-04-19,1056,0.54,False,2021,4,2,0,19,16,0,0,0,0,0,False,False,True,False,False,False,True,2,0,0.3915517491998606,0.0004282442002291439
2021-04-28,1005,0.98,False,2021,4,2,2,28,17,0,0,0,0,0,False,False,True,False,True,False,False,2,0,0.006806002165984616,0.0004282442002291439
2021-04-22,1000,0.81,False,2021,4,2,3,22,16,0,0,0,0,0,False,False,False,True,False,False,True,0,0,0.27615417616722887,0.3856339023063455
2021-04-25,1007,0.56,False,2021,4,2,6,25,16,0,0,0,0,0,False,True,False,False,False,True,False,2,0,0.15589091780002506,0.7708395604124618
2021-04-24,1096,0.95,False,2021,4,2,5,24,16,0,0,0,0,0,False,False,False,True,False,True,False,1,0,0.3326722019101716,1.156045218518578
2021-04-02,1050,0.5,False,2021,4,2,4,2,13,0,0,0,0,0,False,True,False,False,False,True,False,0,0,-0.024749631388193485,1.5412508766246944
2021-04-20,1084,0.89,False,2021,4,2,1,20,16,0,0,0,0,0,False,True,False,False,False,True,False,1,0,0.3160543808245081,-0.38477741390588716
2021-04-24,1087,0.36,False,2021,4,2,5,24,16,0,0,0,0,1,False,True,False,False,False,True,False,0,0,0.004753538808241634,0.0004282442002291439
2021-04-16,1024,0.38,False,2021,4,2,4,16,15,0,0,0,0,1,False,False,False,True,True,False,False,1,0,0.4654245809407063,0.0004282442002291439
2021-04-27,1046,0.42,False,2021,4,2,1,27,17,0,0,0,0,1,False,False,False,True,False,True,False,0,0,0.02778233617349553,1.156045218518578
2021-04-10,1054,0.55,False,2021,4,2,5,10,14,0,0,0,0,0,False,False,False,True,False,False,True,1,0,0.004912030187217774,1.5412508766246944
2021-04-25,1063,0.55,False,2021,4,2,6,25,16,0,0,0,0,0,True,False,False,False,False,False,True,0,0,0.31534116961911474,0.7708395604124618
2021-04-26,1082,0.5,False,2021,4,2,0,26,17,0,0,0,0,0,False,False,False,True,False,False,True,0,0,0.3504866329071058,0.0004282442002291439
2021-04-08,1092,0.31,False,2021,4,2,3,8,14,0,0,0,0,1,True,False,False,False,False,False,True,2,0,0.09335814422493267,-0.7699830720120036
2021-04-20,1009,0.93,False,2021,4,2,1,20,16,0,0,0,0,0,True,False,False,False,True,False,False,1,0,-0.2673682343250876,-1.5403943882242361
2021-04-26,1055,0.59,False,2021,4,2,0,26,17,0,0,0,0,0,True,False,False,False,False,False,True,2,0,0.009856961211277994,1.5412508766246944
2021-04-12,1011,0.41,False,2021,4,2,0,12,15,0,0,0,0,1,False,False,True,False,True,False,False,1,0,0.4915201864891512,0.0004282442002291439
2021-04-08,1032,0.65,False,2021,4,2,3,8,14,0,0,0,0,0,False,False,True,False,False,False,True,2,0,0.28445119985663714,1.5412508766246944
2021-04-21,1070,0.77,False,2021,4,2,2,21,16,0,0,0,0,0,False,False,True,False,True,False,False,0,0,0.34046205318685585,-0.38477741390588716
2021-04-07,1016,0.96,False,2021,4,2,2,7,14,0,0,0,0,0,True,False,False,False,True,False,False,2,0,-0.4088614129061645,0.0004282442002291439
2021-04-20,1060,0.5,False,2021,4,2,1,20,16,0,0,0,0,0,True,False,False,False,True,False,False,2,0,0.009959980607612665,-0.38477741390588716
2021-04-09,1009,0.11,False,2021,4,2,4,9,14,0,0,0,0,1,False,True,False,False,False,False,True,0,0,0.18205784446900977,-1.1551887301181198
2021-04-22,1030,0.44,False,2021,4,2,3,22,16,0,0,0,0,1,True,False,False,False,True,False,False,2,0,0.35862516521753796,-1.5403943882242361
2021-04-25,1059,0.48,False,2021,4,2,6,25,16,0,0,0,0,1,False,False,True,False,False,True,False,0,0,-0.3930201995774848,1.156045218518578
2021-04-24,1069,0.9,False,2021,4,2,5,24,16,0,0,0,0,0,True,False,False,False,False,True,False,1,0,0.3801958418962099,-0.38477741390588716
2021-04-25,1016,0.39,False,2021,4,2,6,25,16,0,0,0,0,1,True,False,False,False,False,False,True,2,0,0.08749396320281012,0.0004282442002291439
2021-04-22,1049,0.95,False,2021,4,2,3,22,16,0,0,0,0,0,False,True,False,False,False,True,False,0,0,-0.25050475160201124,0.3856339023063455
2021-04-22,1036,0.49,False,2021,4,2,3,22,16,0,0,0,0,1,True,False,False,False,False,True,False,0,0,-0.13503585744884017,1.156045218518578
2021-04-27,1081,0.97,False,2021,4,2,1,27,17,0,0,0,0,0,False,False,False,True,False,True,False,2,0,-0.1690401828082016,1.156045218518578
2021-04-05,1061,0.01,False,2021,4,2,0,5,14,0,0,0,0,1,False,True,False,False,False,False,True,1,0,0.0706067067728872,0.7708395604124618
2021-04-21,1089,0.9,False,2021,4,2,2,21,16,0,0,0,0,0,True,False,False,False,False,False,True,2,0,-0.3906983008754824,-0.38477741390588716
2021-04-04,1079,0.93,False,2021,4,2,6,4,13,0,0,0,0,0,True,False,False,False,False,True,False,0,0,-0.2878373959198745,0.3856339023063455
2021-04-21,1071,0.96,False,2021,4,2,2,21,16,0,0,0,0,0,False,True,False,False,False,False,True,1,0,0.34193602301133535,-0.38477741390588716
2021-04-21,1087,0.01,False,2021,4,2,2,21,16,0,0,0,0,1,True,False,False,False,True,False,False,2,0,-0.3127997881086391,0.7708395604124618
2021-04-02,1076,0.17,False,2021,4,2,4,2,13,0,0,0,0,1,False,False,True,False,False,True,False,0,0,-0.2157634413304099,-1.5403943882242361
2021-04-10,1028,0.65,False,2021,4,2,5,10,14,0,0,0,0,0,False,False,False,True,False,False,True,2,0,-0.003995185311249166,0.0004282442002291439
2021-04-26,1031,0.03,False,2021,4,2,0,26,17,0,0,0,0,1,False,False,False,True,False,False,True,1,0,0.05738060119731633,-0.38477741390588716
2021-04-15,1087,0.06,False,2021,4,2,3,15,15,0,0,0,0,1,False,False,True,False,False,True,False,1,0,0.2946818183695565,0.7708395604124618
2021-04-02,1079,0.22,False,2021,4,2,4,2,13,0,0,0,0,1,True,False,False,False,False,False,True,1,0,-0.009803894350729885,1.5412508766246944
2021-04-19,1010,0.51,False,2021,4,2,0,19,16,0,0,0,0,0,True,False,False,False,False,True,False,1,0,0.3199611933162737,0.0004282442002291439
2021-04-12,1095,0.55,False,2021,4,2,0,12,15,0,0,0,0,0,False,False,False,True,False,False,True,1,0,0.15483695012983284,-0.38477741390588716
2021-04-24,1005,0.03,False,2021,4,2,5,24,16,0,0,0,0,1,True,False,False,False,True,False,False,2,0,-0.33157309194837986,1.5412508766246944
2021-04-05,1034,0.17,False,2021,4,2,0,5,14,0,0,0,0,1,False,False,False,True,False,True,False,1,0,-0.28995325582920795,0.0004282442002291439
2021-04-03,1032,0.5,False,2021,4,2,5,3,13,0,0,0,0,0,False,False,False,True,True,False,False,1,0,-0.019717530105696567,1.5412508766246944
2021-04-10,1017,0.59,False,2021,4,2,5,10,14,0,0,0,0,0,False,False,True,False,False,True,False,0,0,-0.05836565286906319,1.156045218518578
2021-04-11,1036,0.15,False,2021,4,2,6,11,14,0,0,0,0,1,False,False,False,True,False,False,True,1,0,0.2753617192723475,-0.38477741390588716
2021-04-24,1012,0.4,False,2021,4,2,5,24,16,0,0,0,0,1,True,False,False,False,True,False,False,0,0,0.11862959460270092,0.7708395604124618
2021-04-14,1073,0.9,False,2021,4,2,2,14,15,0,0,0,0,0,True,False,False,False,False,False,True,0,0,-0.06679739423060135,0.0004282442002291439
2021-04-06,1089,1.0,False,2021,4,2,1,6,14,0,0,0,0,0,False,True,False,False,False,True,False,0,0,-0.27606941103088556,-0.38477741390588716
2021-04-07,1080,0.99,False,2021,4,2,2,7,14,0,0,0,0,0,True,False,False,False,False,True,False,2,0,-0.2220793227826146,0.0004282442002291439
2021-04-05,1063,0.88,False,2021,4,2,0,5,14,0,0,0,0,0,False,True,False,False,False,True,False,2,0,0.11358956875125538,0.0004282442002291439
2021-04-26,1000,0.39,False,2021,4,2,0,26,17,0,0,0,0,1,False,False,False,True,False,True,False,0,0,-0.032808918009137544,1.5412508766246944
2021-04-18,1062,0.69,False,2021,4,2,6,18,15,0,0,0,0,0,True,False,False,False,False,True,False,2,0,0.055272665856931885,1.5412508766246944
2021-04-12,1088,0.42,False,2021,4,2,0,12,15,0,0,0,0,1,False,False,True,False,True,False,False,1,0,-0.27614865672037364,0.3856339023063455
2021-04-17,1033,0.65,False,2021,4,2,5,17,15,0,0,0,0,0,False,False,True,False,False,True,False,2,0,0.19773264184976397,-0.38477741390588716
2021-04-17,1009,0.31,False,2021,4,2,5,17,15,0,0,0,0,1,False,False,True,False,False,False,True,1,0,0.3802988612925446,-1.1551887301181198
2021-04-09,1083,0.61,False,2021,4,2,4,9,14,0,0,0,0,0,False,False,False,True,True,False,False,1,0,-0.19214030129399493,-0.7699830720120036
2021-04-27,1006,0.52,False,2021,4,2,1,27,17,0,0,0,0,0,False,False,False,True,False,False,True,2,0,0.032727267197555754,-1.1551887301181198
2021-04-06,1055,0.02,False,2021,4,2,1,6,14,0,0,0,0,1,False,True,False,False,False,True,False,2,0,0.4986998459567768,0.0004282442002291439
2021-04-09,1079,0.79,False,2021,4,2,4,9,14,0,0,0,0,0,False,False,True,False,False,False,True,0,0,-0.11963841998129403,0.3856339023063455
2021-04-27,1036,0.01,False,2021,4,2,1,27,17,0,0,0,0,1,False,True,False,False,True,False,False,2,0,0.13240249543574,0.0004282442002291439
2021-04-16,1028,0.29,False,2021,4,2,4,16,15,0,0,0,0,1,False,True,False,False,True,False,False,2,0,-0.3536271673329296,-1.1551887301181198
2021-04-26,1011,0.01,False,2021,4,2,0,26,17,0,0,0,0,1,True,False,False,False,True,False,False,2,0,0.14296594584450922,0.0004282442002291439
2021-04-10,1016,0.38,False,2021,4,2,5,10,14,0,0,0,0,1,True,False,False,False,False,False,True,1,0,-0.3541660380214492,1.5412508766246944
2021-04-24,1047,0.06,False,2021,4,2,5,24,16,0,0,0,0,1,False,False,True,False,True,False,False,1,0,0.4830171240070736,-0.38477741390588716
2021-04-28,1083,0.91,False,2021,4,2,2,28,17,0,0,0,0,0,False,False,False,True,False,False,True,1,0,0.248521204242714,-1.1551887301181198
2021-04-11,1025,0.42,False,2021,4,2,6,11,14,0,0,0,0,1,True,False,False,False,False,True,False,0,0,0.31831288297492005,-0.7699830720120036
2021-04-26,1082,0.46,False,2021,4,2,0,26,17,0,0,0,0,1,False,False,False,True,False,True,False,0,0,0.23739510943857897,-0.7699830720120036
2021-04-04,1011,0.35,False,2021,4,2,6,4,13,0,0,0,0,1,False,True,False,False,False,False,True,0,0,0.12728322389480604,1.5412508766246944
2021-05-03,1052,0.84,False,2021,5,2,0,3,18,0,0,0,0,0,False,False,True,False,False,True,False,1,0,-0.05592488563282849,-0.38477741390588716
2021-05-05,1098,0.48,False,2021,5,2,2,5,18,0,0,0,0,1,False,True,False,False,False,True,False,0,0,-0.1933686094810609,1.5412508766246944
2021-05-25,1095,0.21,False,2021,5,2,1,25,21,0,0,0,0,1,False,False,True,False,True,False,False,0,0,0.22271088317642618,0.7708395604124618
2021-05-08,1057,0.83,False,2021,5,2,5,8,18,0,0,0,0,0,False,False,False,True,False,True,False,1,0,0.25522538957341084,0.3856339023063455
2021-05-28,1004,0.54,False,2021,5,2,4,28,21,0,0,0,0,0,False,False,False,True,False,False,True,2,0,0.5837383953465015,-0.38477741390588716
2021-05-22,1015,0.15,False,2021,5,2,5,22,20,0,0,0,0,1,False,False,True,False,True,False,False,2,0,0.1819310513658285,-1.1551887301181198
2021-05-24,1016,0.51,False,2021,5,2,0,24,21,0,0,0,0,0,False,False,True,False,True,False,False,2,0,0.3144139950521038,1.156045218518578
2021-05-22,1031,0.41,False,2021,5,2,5,22,20,0,0,0,0,1,True,False,False,False,True,False,False,2,0,0.268768477906934,0.3856339023063455
2021-05-13,1095,0.88,False,2021,5,2,3,13,19,0,0,0,0,0,False,False,True,False,False,True,False,1,0,-0.24091602317394586,-0.7699830720120036
2021-05-28,1051,0.13,False,2021,5,2,4,28,21,0,0,0,0,1,False,False,True,False,False,False,True,0,0,0.360661779437383,0.7708395604124618
2021-05-26,1019,0.88,False,2021,5,2,2,26,21,0,0,0,0,0,True,False,False,False,False,True,False,0,0,0.5825576345731284,0.7708395604124618
2021-05-18,1065,0.51,False,2021,5,2,1,18,20,0,0,0,0,0,False,False,True,False,True,False,False,1,0,-0.1165399135223078,0.3856339023063455
2021-05-12,1083,0.4,False,2021,5,2,2,12,19,0,0,0,0,1,False,False,False,True,True,False,False,2,0,0.3388929885349906,-1.1551887301181198
2021-05-03,1081,0.16,False,2021,5,2,0,3,18,0,0,0,0,1,False,False,True,False,True,False,False,0,0,0.3381401544848531,1.156045218518578
2021-05-26,1000,0.7,False,2021,5,2,2,26,21,0,0,0,0,0,False,True,False,False,True,False,False,1,0,-0.1095662928473512,-1.5403943882242361
2021-05-13,1057,0.93,False,2021,5,2,3,13,19,0,0,0,0,0,False,False,False,True,False,True,False,1,0,-0.15202613327509776,-1.5403943882242361
2021-05-01,1092,0.38,False,2021,5,2,5,1,17,1,0,0,0,1,True,False,False,False,False,False,True,2,0,0.7410331644115139,0.3856339023063455
2021-05-09,1092,0.24,False,2021,5,2,6,9,18,0,0,0,0,1,False,False,False,True,False,False,True,1,0,0.12973984026893837,0.0004282442002291439
2021-05-18,1082,0.55,False,2021,5,2,1,18,20,0,0,0,0,0,True,False,False,False,True,False,False,0,0,-0.04364180376216655,1.5412508766246944
2021-05-04,1043,0.8,False,2021,5,2,1,4,18,0,0,0,0,0,False,True,False,False,False,False,True,0,0,-0.10212512260441481,0.7708395604124618
2021-05-15,1005,0.0,False,2021,5,2,5,15,19,0,0,0,0,1,False,True,False,False,True,False,False,1,0,0.41527790863261016,-1.1551887301181198
2021-05-12,1049,0.63,False,2021,5,2,2,12,19,0,0,0,0,0,False,False,False,True,True,False,False,0,0,0.35464703160523325,0.7708395604124618
2021-05-22,1071,0.6,False,2021,5,2,5,22,20,0,0,0,0,0,False,False,True,False,False,False,True,1,0,0.3902045724785623,-0.7699830720120036
2021-05-24,1087,0.32,False,2021,5,2,0,24,21,0,0,0,0,1,False,False,False,True,True,False,False,0,0,-0.18899424742131551,-1.5403943882242361
2021-05-22,1019,0.45,False,2021,5,2,5,22,20,0,0,0,0,1,False,False,False,True,False,False,True,2,0,0.650835720636111,1.156045218518578
2021-05-09,1013,0.25,False,2021,5,2,6,9,18,0,0,0,0,1,False,True,False,False,True,False,False,0,0,0.12509604286493353,-0.7699830720120036
2021-05-19,1004,0.79,False,2021,5,2,2,19,20,0,0,0,0,0,True,False,False,False,False,False,True,2,0,0.04596922191102424,1.156045218518578
2021-05-13,1040,0.63,False,2021,5,2,3,13,19,0,0,0,0,0,False,False,False,True,True,False,False,2,0,0.20130662244567932,0.7708395604124618
2021-05-27,1039,0.53,False,2021,5,2,3,27,21,0,0,0,0,0,False,False,True,False,False,False,True,1,0,0.1259281226045588,-1.1551887301181198
2021-05-21,1033,0.39,False,2021,5,2,4,21,20,0,0,0,0,1,False,True,False,False,True,False,False,2,0,0.6196049944088345,-1.5403943882242361
2021-05-12,1079,0.29,False,2021,5,2,2,12,19,0,0,0,0,1,False,False,False,True,True,False,False,0,0,0.6880811946955375,0.7708395604124618
2021-05-04,1044,0.82,False,2021,5,2,1,4,18,0,0,0,0,0,False,False,False,True,True,False,False,0,0,0.03562765943282162,-1.5403943882242361
2021-05-22,1070,0.45,False,2021,5,2,5,22,20,0,0,0,0,1,False,False,True,False,False,False,True,2,0,0.6199774491494286,0.3856339023063455
2021-05-08,1079,0.5,False,2021,5,2,5,8,18,0,0,0,0,0,False,False,False,True,False,True,False,1,0,0.5340513480374368,1.156045218518578
2021-05-16,1070,0.52,False,2021,5,2,6,16,19,0,0,0,0,0,False,False,False,True,True,False,False,2,0,0.6896978067610956,0.7708395604124618
2021-05-01,1026,0.45,False,2021,5,2,5,1,17,1,0,0,0,1,False,False,False,True,True,False,False,0,0,-0.02452774345762653,-0.38477741390588716
2021-05-20,1077,0.26,False,2021,5,2,3,20,20,0,0,0,0,1,False,False,False,True,False,False,True,0,0,0.32077742391800135,-1.5403943882242361
2021-05-18,1077,0.12,False,2021,5,2,1,18,20,0,0,0,0,1,False,False,True,False,True,False,False,2,0,0.005490523720481221,-1.5403943882242361
2021-05-11,1043,0.1,False,2021,5,2,1,11,19,0,0,0,0,1,False,False,False,True,True,False,False,2,0,0.5784368587197447,-0.38477741390588716
2021-05-20,1032,0.76,False,2021,5,2,3,20,20,0,0,0,0,0,False,False,False,True,True,False,False,2,0,-0.2751897838775671,0.0004282442002291439
2021-05-08,1032,0.22,False,2021,5,2,5,8,18,0,0,0,0,1,False,False,False,True,True,False,False,0,0,0.30812188730674533,0.7708395604124618
2021-05-21,1043,0.06,False,2021,5,2,4,21,20,0,0,0,0,1,False,True,False,False,False,True,False,0,0,0.07290483176804338,-0.38477741390588716
2021-05-03,1019,0.8,False,2021,5,2,0,3,18,0,0,0,0,0,False,False,True,False,False,True,False,0,0,0.05567681887332158,-1.5403943882242361
2021-05-21,1035,0.15,False,2021,5,2,4,21,20,0,0,0,0,1,False,True,False,False,True,False,False,1,0,0.3916230703204,0.7708395604124618
2021-05-27,1006,0.63,False,2021,5,2,3,27,21,0,0,0,0,0,False,True,False,False,True,False,False,0,0,0.606997005211271,-1.1551887301181198
2021-05-15,1031,0.34,False,2021,5,2,5,15,19,0,0,0,0,1,False,False,True,False,True,False,False,0,0,0.3543855208299221,-1.1551887301181198
2021-05-23,1066,0.13,False,2021,5,2,6,23,20,0,0,0,0,1,False,True,False,False,False,True,False,1,0,0.6087562595179079,1.156045218518578
2021-05-10,1038,0.41,False,2021,5,2,0,10,19,0,0,0,0,1,False,True,False,False,False,True,False,1,0,-0.004882737033516265,0.0004282442002291439
2021-05-21,1092,0.01,False,2021,5,2,4,21,20,0,0,0,0,1,False,True,False,False,False,False,True,1,0,0.26087560723391506,-1.1551887301181198
2021-05-14,1023,0.84,False,2021,5,2,4,14,19,0,0,0,0,0,False,False,True,False,False,False,True,1,0,0.18897599316132419,0.0004282442002291439
2021-05-04,1085,0.51,False,2021,5,2,1,4,18,0,0,0,0,0,False,False,False,True,True,False,False,1,0,-0.2686044670811026,1.156045218518578
2021-05-05,1069,0.14,False,2021,5,2,2,5,18,0,0,0,0,1,True,False,False,False,True,False,False,1,0,0.29977731620364384,0.3856339023063455
2021-05-02,1087,0.24,False,2021,5,2,6,2,17,0,0,0,0,1,True,False,False,False,False,True,False,2,0,0.4089461780425078,-0.7699830720120036
2021-05-02,1086,0.45,False,2021,5,2,6,2,17,0,0,0,0,1,False,False,True,False,True,False,False,2,0,0.3363729756092675,1.156045218518578
2021-05-10,1053,0.19,False,2021,5,2,0,10,19,0,0,0,0,1,True,False,False,False,True,False,False,2,0,0.486884313654095,1.5412508766246944
2021-05-16,1037,0.27,False,2021,5,2,6,16,19,0,0,0,0,1,False,False,True,False,False,True,False,2,0,0.3149211674648278,0.0004282442002291439
